Date,Year,Month,Customer Age,Customer Gender,Country,State,Product Category,Sub Category,Quantity,Unit Cost,Unit Price,Cost,Revenue
337,2015,11,41,0,1,16,0,2,1,25,35,25,35
386,2015,9,41,0,1,16,1,14,3,794.67,931.333333,2384,2794
386,2015,9,41,0,1,16,2,3,3,36,45.666667,108,137
96,2016,7,41,0,1,8,1,14,2,1192,1503.5,2384,3007
178,2016,8,41,0,1,8,1,14,1,2384,3245,2384,3245
178,2016,8,41,0,1,8,0,2,3,13.33,20,40,60
178,2016,8,41,0,1,8,0,2,3,66,105.666667,198,317
229,2016,6,41,0,1,8,1,11,3,814.33,1134.666667,2443,3404
245,2015,5,41,0,1,8,1,11,2,560,644.5,1120,1289
245,2015,5,41,0,1,8,2,3,2,31.5,41.5,63,83
245,2015,5,41,0,1,8,2,9,1,54,67,54,67
288,2015,5,41,0,1,8,1,10,3,773.33,918.666667,2320,2756
288,2015,5,41,0,1,8,0,2,3,56.67,71.333333,170,214
330,2015,11,41,0,1,8,1,10,2,1160,1338.5,2320,2677
330,2015,11,41,0,1,8,0,2,2,90,115,180,230
330,2015,11,41,0,1,8,0,2,3,43.33,60,130,180
407,2015,9,41,0,1,8,1,10,1,2320,2592,2320,2592
131,2016,0,42,1,0,15,1,14,2,1192,1276.5,2384,2553
131,2016,0,42,1,0,15,0,7,2,122.5,150,245,300
131,2016,0,42,1,0,15,2,9,3,300,347,900,1041
292,2015,5,42,1,0,15,1,11,3,814.33,627,2443,1881
298,2015,1,42,1,0,15,1,14,2,1192,1190.5,2384,2381
298,2015,1,42,1,0,15,0,13,2,232,201,464,402
298,2015,1,42,1,0,15,0,13,1,35,40,35,40
298,2015,1,42,1,0,15,0,13,2,26.5,32.5,53,65
383,2015,10,42,1,0,15,1,10,2,1160,1243,2320,2486
383,2015,10,42,1,0,15,0,7,2,17.5,15,35,30
138,2016,0,42,0,0,22,1,14,3,794.67,874,2384,2622
138,2016,0,42,0,0,22,0,2,2,67.5,69.5,135,139
138,2016,0,42,0,0,22,0,2,1,140,131,140,131
242,2015,5,42,0,0,22,1,11,1,2443,1801,2443,1801
242,2015,5,42,0,0,22,0,13,3,28,23,84,69
242,2015,5,42,0,0,22,0,13,3,239,349.666667,717,1049
242,2015,5,42,0,0,22,0,7,1,70,92,70,92
311,2015,1,42,0,0,22,1,14,3,794.67,971.333333,2384,2914
311,2015,1,42,0,0,22,0,13,2,203,215,406,430
311,2015,1,42,0,0,22,0,13,1,30,36,30,36
311,2015,1,42,0,0,22,0,8,3,256.67,375.333333,770,1126
311,2015,1,42,0,0,22,0,7,2,105,125.5,210,251
371,2015,10,42,0,0,22,1,10,2,1147.5,938,2295,1876
7,2016,4,42,1,2,5,2,12,1,54,69,54,69
344,2015,11,65,1,3,3,0,13,3,105,108,315,324
344,2015,11,65,1,3,3,0,13,2,62.5,72,125,144
344,2015,11,65,1,3,3,0,13,1,66,70,66,70
396,2015,9,65,1,3,3,2,9,3,350,374.333333,1050,1123
76,2016,7,64,1,3,18,0,13,3,48.33,60,145,180
76,2016,7,64,1,3,18,0,13,3,186.67,241,560,723
76,2016,7,64,1,3,18,0,5,2,44,54.5,88,109
76,2016,7,64,1,3,18,2,9,2,325,424.5,650,849
77,2016,7,64,1,3,18,0,4,2,107.5,140,215,280
4,2016,4,64,1,3,26,0,4,2,71.5,86.5,143,173
229,2016,6,64,1,3,26,0,8,2,247.5,319.5,495,639
335,2015,11,32,0,3,18,2,12,1,45,43,45,43
26,2016,4,32,1,3,26,1,10,3,765,840.666667,2295,2522
86,2016,7,32,1,3,26,1,10,2,270,299.5,540,599
18,2015,4,32,1,3,26,1,10,1,2049,1868,2049,1868
344,2015,11,32,1,3,26,1,10,1,2295,2302,2295,2302
394,2015,9,32,1,3,26,1,10,3,765,721.666667,2295,2165
10,2016,4,32,1,3,3,2,6,1,196,284,196,284
30,2016,4,32,1,3,3,2,6,3,16.33,20.333333,49,61
52,2016,3,32,1,3,3,2,6,2,24.5,29.5,49,59
164,2016,8,32,1,3,3,2,6,2,294,330,588,660
171,2016,8,32,1,3,3,0,4,2,36,43.5,72,87
171,2016,8,32,1,3,3,0,0,1,3120,3887,3120,3887
219,2016,6,32,1,3,3,2,6,3,40.67,48,122,144
239,2016,6,32,1,3,3,2,6,3,16.33,22.333333,49,67
374,2015,10,32,1,3,3,0,4,1,32,33,32,33
244,2016,5,33,0,3,18,0,4,1,8,10,8,10
262,2016,5,33,0,3,18,0,4,2,12,15.5,24,31
1,2016,4,33,1,3,3,0,4,3,13.33,16.333333,40,49
48,2016,3,33,1,3,3,0,4,1,207,272,207,272
83,2016,7,33,1,3,3,0,4,3,13.33,16,40,48
179,2016,8,33,1,3,3,0,4,2,119.5,152.5,239,305
150,2016,0,33,1,3,3,0,5,1,550,687,550,687
157,2016,8,33,1,3,3,0,5,3,212.33,259,637,777
179,2016,8,33,1,3,3,0,5,2,66,86,132,172
266,2016,5,33,1,3,3,0,5,2,187,253,374,506
55,2016,3,63,1,3,3,0,13,1,203,240,203,240
55,2016,3,63,1,3,3,0,13,2,55,72.5,110,145
55,2016,3,63,1,3,3,0,13,3,13,15.333333,39,46
175,2016,8,63,1,3,3,0,13,3,33.33,40.333333,100,121
175,2016,8,63,1,3,3,0,13,3,183.33,214.333333,550,643
189,2016,8,63,1,3,3,0,13,3,3.33,4.333333,10,13
189,2016,8,63,1,3,3,0,13,1,754,982,754,982
196,2016,6,63,1,3,3,0,4,2,99.5,118,199,236
395,2015,9,63,1,3,3,0,13,2,367.5,455.5,735,911
419,2015,2,63,1,3,3,0,13,3,8.33,8.666667,25,26
419,2015,2,63,1,3,3,0,13,2,75,92,150,184
419,2015,2,63,1,3,3,0,13,1,37,40,37,40
192,2016,8,34,0,3,26,0,4,3,21.33,30.333333,64,91
334,2015,11,34,0,3,26,0,1,3,530,536.333333,1590,1609
219,2016,6,35,1,3,26,0,8,1,1155,1344,1155,1344
338,2015,11,35,1,3,26,0,8,2,522.5,571.5,1045,1143
71,2016,3,36,1,3,26,0,4,2,51.5,60.5,103,121
324,2015,1,36,1,3,26,0,4,1,64,65,64,65
186,2016,8,42,1,3,3,0,0,3,40,55.333333,120,166
12,2016,4,62,0,3,18,1,10,2,1160,1131,2320,2262
6,2016,4,61,0,3,18,1,10,1,2295,2202,2295,2202
6,2016,4,61,0,3,18,0,5,3,66,80,198,240
6,2016,4,61,0,3,18,0,7,1,665,806,665,806
289,2016,5,61,0,3,18,0,7,3,151.67,180.333333,455,541
337,2015,11,61,0,3,3,2,15,3,592.67,628.333333,1778,1885
198,2016,6,37,0,3,26,0,4,2,95.5,121,191,242
236,2016,6,37,0,3,26,0,4,3,58.33,72,175,216
371,2015,10,37,0,3,26,0,4,2,28,32.5,56,65
397,2015,9,37,0,3,26,0,4,2,16,16.5,32,33
78,2016,7,37,0,3,3,0,8,3,238.33,297.333333,715,892
157,2016,8,37,0,3,3,0,8,2,330,416,660,832
338,2015,11,37,0,3,3,0,8,1,715,748,715,748
342,2015,11,37,0,3,3,0,8,3,348.33,340,1045,1020
379,2015,10,37,0,3,3,0,8,1,770,823,770,823
372,2015,10,43,0,3,3,2,15,2,254,288.5,508,577
9,2016,4,44,0,3,3,2,6,2,208,260,416,520
35,2016,4,44,0,3,3,2,6,1,343,410,343,410
394,2015,9,44,0,3,3,0,4,2,111.5,130,223,260
407,2015,9,44,0,3,3,0,4,3,55.67,61.333333,167,184
71,2016,3,60,1,3,3,1,10,3,765,792.666667,2295,2378
334,2015,11,60,1,3,3,1,10,2,1160,912,2320,1824
388,2015,9,60,1,3,3,1,11,1,540,453,540,453
411,2015,9,60,1,3,3,1,10,3,773.33,628,2320,1884
418,2015,2,60,1,3,3,1,10,1,2295,2159,2295,2159
19,2016,4,59,0,3,3,0,13,3,282.67,368.666667,848,1106
19,2016,4,59,0,3,3,0,13,3,13.33,15.666667,40,47
19,2016,4,59,0,3,3,0,13,2,2.5,3,5,6
53,2016,3,59,0,3,3,0,4,1,127,155,127,155
75,2016,3,59,0,3,3,0,13,2,262.5,326.5,525,653
75,2016,3,59,0,3,3,0,13,3,40,49.666667,120,149
185,2016,8,59,0,3,3,0,13,2,18,21,36,42
185,2016,8,59,0,3,3,0,13,1,33,38,33,38
244,2016,5,59,0,3,3,0,13,3,303.33,342.666667,910,1028
244,2016,5,59,0,3,3,0,13,1,25,32,25,32
244,2016,5,59,0,3,3,0,13,1,525,743,525,743
244,2016,5,59,0,3,3,0,13,1,125,145,125,145
403,2015,9,59,0,3,3,0,13,1,344,389,344,389
411,2015,9,59,0,3,3,0,13,1,115,126,115,126
415,2015,2,59,0,3,3,0,13,2,150,156.5,300,313
415,2015,2,59,0,3,3,0,13,3,30,36.333333,90,109
426,2015,2,59,0,3,3,0,13,2,2.5,3,5,6
426,2015,2,59,0,3,3,0,13,1,735,836,735,836
426,2015,2,59,0,3,3,0,13,2,28.5,30.5,57,61
426,2015,2,59,0,3,3,0,4,1,119,131,119,131
296,2015,1,59,1,3,18,0,2,3,60,66.333333,180,199
296,2015,1,59,1,3,18,0,2,3,41.67,45.333333,125,136
296,2015,1,59,1,3,18,2,12,2,27,26.5,54,53
19,2016,4,58,0,3,3,1,10,3,180,189.666667,540,569
149,2016,0,58,0,3,3,1,10,3,773.33,836,2320,2508
151,2016,0,58,0,3,3,1,10,2,1160,1187.5,2320,2375
233,2016,6,58,0,3,3,0,2,2,70,94.5,140,189
333,2015,11,58,0,3,3,1,10,1,2320,2179,2320,2179
333,2015,11,58,0,3,3,0,2,3,70,87,210,261
393,2015,9,58,0,3,3,1,11,2,1221.5,1229,2443,2458
40,2016,3,57,1,3,26,1,10,3,180,179,540,537
62,2016,3,57,1,3,26,1,11,2,270,285,540,570
193,2016,8,57,1,3,26,1,10,2,1147.5,1201.5,2295,2403
367,2015,10,57,1,3,26,1,10,1,2295,2132,2295,2132
131,2016,0,57,0,3,26,2,9,1,1200,1310,1200,1310
372,2015,10,57,0,3,26,2,3,3,90,104.333333,270,313
372,2015,10,57,0,3,26,2,9,1,950,925,950,925
443,2015,2,57,0,3,26,2,9,1,850,894,850,894
205,2016,6,57,0,3,3,1,11,2,560,603.5,1120,1207
174,2016,8,19,1,2,5,1,14,2,1192,1313,2384,2626
364,2015,10,19,1,2,5,1,10,2,1160,970,2320,1940
22,2016,4,23,1,0,23,1,10,2,1147.5,1152,2295,2304
22,2016,4,23,1,0,23,0,7,3,128.33,186.666667,385,560
434,2015,2,23,1,0,23,1,10,1,769,960,769,960
10,2016,4,28,0,0,28,1,10,1,2320,1718,2320,1718
357,2015,10,34,1,1,16,0,2,2,2.5,3.5,5,7
357,2015,10,34,1,1,16,0,2,2,135,184,270,368
357,2015,10,34,1,1,16,0,7,2,227.5,319.5,455,639
225,2016,6,35,1,2,5,1,14,1,2384,2635,2384,2635
365,2015,10,35,1,2,5,0,8,1,770,862,770,862
10,2016,4,36,1,0,28,1,10,1,2295,3098,2295,3098
380,2015,10,36,1,1,10,1,10,3,773.33,835.333333,2320,2506
380,2015,10,36,1,1,10,2,12,1,216,265,216,265
35,2016,4,36,1,0,15,1,10,3,773.33,677.666667,2320,2033
35,2016,4,36,1,0,15,0,2,1,130,154,130,154
35,2016,4,36,1,0,15,0,2,3,45,73.333333,135,220
35,2016,4,36,1,0,15,2,9,3,540,770.666667,1620,2312
37,2016,4,36,0,0,9,1,10,1,2295,2395,2295,2395
37,2016,4,36,0,0,9,0,5,3,102.67,136.666667,308,410
37,2016,4,36,0,0,9,0,8,1,55,91,55,91
27,2016,4,36,0,0,28,1,10,3,773.33,697.333333,2320,2092
27,2016,4,36,0,0,28,0,13,1,70,89,70,89
27,2016,4,36,0,0,28,0,7,1,175,177,175,177
179,2016,8,62,1,2,5,0,7,3,326.67,406,980,1218
179,2016,8,62,1,2,5,2,9,2,475,601,950,1202
334,2015,11,62,1,2,5,2,9,3,360,341.666667,1080,1025
20,2016,4,39,0,1,20,0,2,1,261,433,261,433
20,2016,4,39,0,1,20,0,2,1,30,48,30,48
399,2015,9,39,0,1,20,0,2,3,70,95,210,285
399,2015,9,39,0,1,20,0,2,1,145,203,145,203
387,2015,9,40,0,1,1,0,2,3,73.33,98,220,294
387,2015,9,40,0,1,1,2,3,2,76.5,109.5,153,219
387,2015,9,40,0,1,1,0,2,3,25,34,75,102
90,2016,7,40,0,1,10,1,10,1,2295,3005,2295,3005
90,2016,7,40,0,1,10,0,7,1,350,485,350,485
405,2015,9,40,0,1,10,1,10,3,765,800.333333,2295,2401
405,2015,9,40,0,1,10,0,7,1,70,97,70,97
409,2015,9,40,0,1,10,1,10,1,2320,2736,2320,2736
416,2015,2,40,0,1,10,1,10,3,188.33,223.333333,565,670
242,2015,5,41,1,1,10,1,10,2,1160,1305,2320,2610
429,2015,2,41,1,1,10,1,10,2,1147.5,1262,2295,2524
429,2015,2,41,1,1,10,0,7,3,58.33,79.666667,175,239
22,2016,4,42,1,1,16,1,10,1,2320,3070,2320,3070
22,2016,4,42,1,1,16,0,2,3,16.67,26.333333,50,79
22,2016,4,42,1,1,16,0,2,2,150,231,300,462
84,2016,7,42,1,1,16,1,10,3,188.33,268,565,804
127,2016,0,42,1,1,16,1,10,1,2320,3263,2320,3263
229,2016,6,42,1,1,16,1,10,3,765,996,2295,2988
341,2015,11,42,1,1,16,0,2,3,42,56,126,168
341,2015,11,42,1,1,16,0,2,1,80,107,80,107
425,2015,2,42,1,1,16,1,10,2,1147.5,1358,2295,2716
425,2015,2,42,1,1,16,0,2,2,60,76.5,120,153
381,2015,10,43,1,0,6,0,7,1,455,503,455,503
19,2016,4,56,0,1,10,0,7,3,151.67,227.333333,455,682
173,2016,8,56,0,1,10,0,7,1,105,152,105,152
417,2015,2,56,0,1,10,1,10,1,2320,2835,2320,2835
417,2015,2,56,0,1,10,0,13,3,186.67,236.666667,560,710
417,2015,2,56,0,1,10,0,7,1,805,1057,805,1057
417,2015,2,56,0,1,10,2,3,3,81,101,243,303
14,2016,4,56,0,1,20,0,7,3,93.33,129,280,387
97,2016,7,56,0,1,20,0,7,1,35,52,35,52
37,2016,4,54,1,0,22,1,10,1,2295,1851,2295,1851
37,2016,4,54,1,0,22,2,9,1,1150,1580,1150,1580
27,2016,4,36,0,0,7,1,10,2,1147.5,1567.5,2295,3135
27,2016,4,36,0,0,7,0,2,3,26.67,33.666667,80,101
62,2016,3,36,0,0,6,1,10,3,773.33,584,2320,1752
62,2016,3,36,0,0,6,0,8,1,385,391,385,391
192,2016,8,36,0,0,6,1,10,2,282.5,264,565,528
57,2015,3,36,0,0,6,1,11,3,727.33,816.666667,2182,2450
205,2016,6,36,1,1,10,2,9,3,150,244.666667,450,734
380,2015,10,36,1,1,10,2,9,1,150,178,150,178
427,2015,2,36,1,1,10,2,9,3,183.33,250.666667,550,752
117,2016,0,36,0,1,8,2,9,1,250,365,250,365
311,2015,1,36,0,2,5,0,1,2,636,714.5,1272,1429
33,2016,4,37,0,0,15,1,10,1,769,793,769,793
33,2016,4,37,0,0,15,0,13,2,150,229,300,458
33,2016,4,37,0,0,15,0,13,1,35,42,35,42
33,2016,4,37,0,0,15,0,7,3,326.67,321.333333,980,964
69,2016,3,37,0,0,15,1,10,1,2320,3042,2320,3042
69,2016,3,37,0,0,15,0,13,3,338.33,448,1015,1344
69,2016,3,37,0,0,15,0,13,1,110,116,110,116
69,2016,3,37,0,0,15,0,7,3,198.33,266,595,798
285,2016,5,37,0,0,15,0,13,3,215,188.333333,645,565
285,2016,5,37,0,0,15,0,13,1,7,12,7,12
435,2015,2,37,0,0,15,0,13,1,15,12,15,12
435,2015,2,37,0,0,15,0,7,3,338.33,428,1015,1284
119,2016,0,37,0,2,5,2,9,3,400,545.666667,1200,1637
180,2016,8,37,0,2,5,2,9,3,162,199,486,597
273,2015,5,37,0,2,5,2,9,3,252,259,756,777
332,2015,11,37,0,2,5,2,9,2,25,27.5,50,55
356,2015,10,37,0,2,5,2,9,3,183.33,192.666667,550,578
368,2015,10,37,0,2,5,2,9,2,783,907,1566,1814
49,2016,3,38,1,0,9,2,3,3,72,111,216,333
68,2016,3,38,0,1,16,0,7,3,186.67,288.333333,560,865
425,2015,2,38,0,1,16,1,10,1,2295,2694,2295,2694
425,2015,2,38,0,1,16,0,7,3,326.67,428.333333,980,1285
62,2016,3,39,1,0,6,1,10,3,765,735,2295,2205
372,2015,10,39,1,1,8,2,9,1,1250,1604,1250,1604
248,2016,5,37,1,0,15,0,7,3,338.33,390.666667,1015,1172
248,2016,5,37,1,0,15,2,3,2,63,80.5,126,161
442,2015,2,37,1,0,15,0,7,3,221.67,270,665,810
442,2015,2,37,1,0,15,2,3,2,76.5,114,153,228
15,2016,4,37,0,1,16,0,5,2,11,17,22,34
15,2016,4,37,0,1,16,2,15,3,106,165.666667,318,497
16,2016,4,38,1,2,5,0,2,1,10,13,10,13
16,2016,4,38,1,2,5,0,4,3,47.67,56.666667,143,170
48,2016,3,38,1,2,5,0,2,3,36.67,45.666667,110,137
62,2016,3,38,1,2,5,1,10,2,282.5,268,565,536
65,2016,3,38,1,2,5,0,2,2,75,93,150,186
69,2016,3,38,1,2,5,1,14,1,742,800,742,800
76,2016,7,38,1,2,5,2,9,1,648,925,648,925
102,2016,7,38,1,2,5,2,9,1,1250,1755,1250,1755
108,2016,7,38,1,2,5,1,14,3,405,440.666667,1215,1322
108,2016,7,38,1,2,5,0,2,3,40,52,120,156
108,2016,7,38,1,2,5,0,2,3,39,55.666667,117,167
119,2016,0,38,1,2,5,1,10,1,2295,2510,2295,2510
158,2016,8,38,1,2,5,2,9,3,166.67,170,500,510
203,2016,6,38,1,2,5,1,14,1,742,822,742,822
203,2016,6,38,1,2,5,0,2,3,33,40.666667,99,122
203,2016,6,38,1,2,5,0,2,2,40,54,80,108
204,2016,6,38,1,2,5,1,10,3,765,867.666667,2295,2603
204,2016,6,38,1,2,5,0,2,1,10,12,10,12
204,2016,6,38,1,2,5,0,2,2,30,40,60,80
214,2016,6,38,1,2,5,0,2,1,35,43,35,43
214,2016,6,38,1,2,5,0,2,1,162,187,162,187
218,2016,6,38,1,2,5,1,10,3,256.33,275.333333,769,826
219,2016,6,38,1,2,5,1,10,3,256.33,279,769,837
219,2016,6,38,1,2,5,2,9,1,400,467,400,467
237,2016,6,38,1,2,5,0,2,1,162,204,162,204
237,2016,6,38,1,2,5,0,2,1,20,28,20,28
237,2016,6,38,1,2,5,2,9,1,108,125,108,125
51,2015,3,38,1,2,5,1,10,2,1024.5,1049,2049,2098
249,2015,5,38,1,2,5,1,14,2,607.5,552.5,1215,1105
249,2015,5,38,1,2,5,2,9,2,621,664,1242,1328
263,2015,5,38,1,2,5,1,10,2,1160,1043,2320,2086
263,2015,5,38,1,2,5,0,2,1,130,141,130,141
263,2015,5,38,1,2,5,0,2,2,5,5.5,10,11
263,2015,5,38,1,2,5,0,4,2,111.5,126.5,223,253
294,2015,5,38,1,2,5,1,14,3,247.33,249,742,747
294,2015,5,38,1,2,5,0,2,3,60,66.666667,180,200
298,2015,1,38,1,2,5,1,14,3,247.33,220,742,660
364,2015,10,38,1,2,5,1,10,2,1147.5,1033.5,2295,2067
381,2015,10,38,1,2,5,1,14,1,1215,1284,1215,1284
381,2015,10,38,1,2,5,2,9,2,567,671,1134,1342
402,2015,9,38,1,2,5,1,10,3,773.33,703,2320,2109
402,2015,9,38,1,2,5,0,2,2,5,5.5,10,11
402,2015,9,38,1,2,5,0,2,2,67.5,73,135,146
402,2015,9,38,1,2,5,0,4,3,69,79.666667,207,239
415,2015,2,38,1,2,5,0,2,3,87,93.666667,261,281
415,2015,2,38,1,2,5,0,2,1,120,141,120,141
431,2015,2,38,1,2,5,1,10,1,2320,2273,2320,2273
433,2015,2,38,1,2,5,1,14,1,2384,2192,2384,2192
438,2015,2,38,1,2,5,1,10,1,769,734,769,734
441,2015,2,38,1,2,5,1,14,2,1192,1007.5,2384,2015
441,2015,2,38,1,2,5,0,2,2,45,49,90,98
441,2015,2,38,1,2,5,0,2,1,115,132,115,132
42,2016,3,39,1,1,1,2,9,1,300,414,300,414
189,2016,8,39,1,1,1,2,9,3,522,699.666667,1566,2099
38,2016,4,27,0,1,10,2,9,1,1512,2302,1512,2302
23,2016,4,27,0,1,10,1,10,2,1147.5,1468,2295,2936
38,2016,4,27,0,1,10,1,10,1,2295,3040,2295,3040
2,2015,4,27,0,1,10,1,10,1,2071,2593,2071,2593
21,2015,4,27,0,1,10,1,10,2,1035.5,1131,2071,2262
58,2016,3,27,1,0,21,1,10,1,2320,3261,2320,3261
58,2016,3,27,1,0,21,0,5,2,143,112,286,224
58,2016,3,27,1,0,21,2,9,3,90,140.666667,270,422
429,2015,2,27,1,0,21,1,10,2,384.5,439.5,769,879
439,2015,2,27,1,0,21,2,9,3,108,123.666667,324,371
58,2016,3,27,0,0,4,1,10,2,1147.5,1312.5,2295,2625
58,2016,3,27,0,0,4,0,2,3,10,15.666667,30,47
58,2016,3,27,0,0,4,0,2,3,28.33,48.333333,85,145
58,2016,3,27,0,0,4,0,7,2,315,328.5,630,657
359,2015,10,27,0,2,5,0,4,2,20,23.5,40,47
20,2016,4,27,1,2,5,1,14,3,794.67,932.666667,2384,2798
115,2016,0,27,1,2,5,1,14,3,405,399.333333,1215,1198
166,2016,8,27,1,2,5,1,14,3,405,446.333333,1215,1339
275,2015,5,27,1,2,5,1,14,2,1192,1212,2384,2424
338,2015,11,27,1,2,5,1,14,3,247.33,213.333333,742,640
26,2016,4,28,1,2,5,2,3,3,33,42.666667,99,128
158,2016,8,28,1,2,5,2,3,1,63,75,63,75
225,2016,6,28,1,2,5,2,3,1,90,98,90,98
245,2015,5,28,1,2,5,2,3,2,45,46,90,92
267,2015,5,28,1,2,5,2,3,1,126,148,126,148
297,2015,1,28,1,2,5,2,3,1,207,194,207,194
337,2015,11,28,1,2,5,2,3,2,18,19.5,36,39
6,2016,4,28,1,2,5,0,5,2,176,229,352,458
9,2016,4,28,1,2,5,0,5,1,506,590,506,590
66,2016,3,28,1,2,5,0,5,3,117.33,159,352,477
71,2016,3,28,1,2,5,0,5,1,286,390,286,390
65,2016,3,52,1,0,9,2,9,1,1250,1644,1250,1644
