acousticness,energy,loudness,Class
0.539,0.261,-12.558,5
0.000202,0.905,-4.046,1
0.787,0.53,-8.296,2
0.000367,0.911,-6.725,8
0.000229,0.907,-8.43,10
0.827,0.353,-13.606,10
0.00811,0.878,-6.194,6
4.91e-06,0.989,-5.715,6
0.917,0.243,-17.301,1
0.00802,0.785,-7.666,10
0.29,0.663,-9.965,1
0.153,0.759,-5.218,10
0.000101,0.933,-7.668,10
0.000164,0.801,-5.724,10
1.68e-05,0.983,-4.818,8
2.16e-05,0.931,-4.045,8
0.000689,0.783,-6.108,4
5.2e-05,0.985,-2.583,10
0.0236,0.686,-8.22,1
0.0014,0.982,-8.215,6
0.000348,0.675,-4.941,1
0.0229,0.871,-8.708,10
0.305,0.775,-7.519,10
0.00186,0.734,-7.999,1
0.0186,0.785,-4.88,10
0.599,0.605,-10.283,3
2.25e-06,0.962,-2.538,10
0.00107,0.849,-8.967,6
1.47e-05,0.895,-6.546,8
0.292,0.308,-11.618,5
0.000173,0.924,-5.782,10
0.0123,0.9,-4.383,10
2.98e-05,0.984,-4.569,8
0.00253,0.86,-9.175,10
0.0,0.925,-4.107,8
0.0287,0.464,-6.676,5
0.812,0.187,-12.211,2
0.000466,0.858,-4.927,10
0.308,0.694,-7.988,2
0.71,0.61,-6.015,10
0.0129,0.69,-12.43,1
0.356,0.791,-6.888,2
0.0296,0.931,-4.647,8
0.373,0.672,-7.927,10
0.000273,0.927,-7.327,10
0.0343,0.746,-7.67,10
0.0722,0.846,-8.001,1
0.983,0.186,-13.641,6
0.202,0.44,-14.466,2
0.003,0.727,-5.138,6
0.877,0.166,-14.523,2
0.759,0.372,-13.259,8
0.0014,0.982,-8.215,10
0.46,0.218,-10.744,0
0.0966,0.755,-7.246,10
0.36,0.587,-7.795,6
0.65,0.548,-8.493,9
0.668,0.53,-8.787,3
0.00247,0.939,-3.501,1
0.0253,0.812,-6.606,10
1.62e-05,0.987,-3.172,10
0.775,0.806,-4.326,5
0.0601,0.343,-13.072,10
0.00742,0.692,-8.192,1
0.477,0.91,-6.662,10
0.000495,0.964,-3.626,10
0.315,0.547,-9.693,10
0.284,0.961,-4.419,2
0.0905,0.63,-9.147,9
0.00867,0.958,-3.866,6
0.772,0.523,-8.579,2
0.0136,0.856,-10.371,6
0.388,0.83,-6.784,9
0.00448,0.978,-5.693,8
0.000127,0.944,-6.307,8
0.958,0.0171,-13.325,2
0.26,0.52,-12.329,10
0.0,0.917,-6.882,8
0.162,0.812,-6.554,5
0.89,0.493,-15.246,3
0.513,0.462,-8.969,9
7.52e-05,0.724,-10.146,10
0.691,0.646,-8.083,0
0.0035,0.919,-7.338,6
0.0432,0.882,-8.58,10
0.0151,0.889,-6.916,2
0.365,0.622,-7.255,4
0.362,0.66,-5.284,1
0.476,0.726,-5.267,9
2.82e-06,0.928,-9.02,8
0.00437,0.908,-9.701,8
0.259,0.643,-7.71,9
0.995,0.062,-12.207,2
0.689,0.552,-9.313,7
0.00194,0.732,-6.883,10
0.0123,0.846,-5.912,6
0.626,0.681,-5.552,5
0.913,0.201,-13.993,10
0.991,0.00301,-32.42,1
0.000917,0.639,-6.959,5
0.000959,0.921,-5.838,10
0.000379,0.535,-9.232,10
0.0741,0.535,-7.24,5
0.000683,0.835,-5.599,6
0.000103,0.903,-5.244,8
0.302,0.487,-21.52,6
0.348,0.726,-4.115,10
0.0286,0.71,-7.109,6
0.0111,0.747,-8.191,10
0.0037,0.973,-1.945,10
0.000277,0.907,-9.67,1
0.0766,0.808,-9.159,10
0.0633,0.736,-7.27,5
7.03e-05,0.994,-3.431,8
0.000209,0.984,-2.448,10
0.00287,0.767,-5.509,10
0.00404,0.747,-6.672,10
0.0208,0.857,-6.25,8
0.0776,0.931,-7.442,10
0.0114,0.746,-4.247,10
0.00246,0.736,-8.46,5
0.993,0.0452,-26.488,7
0.000219,0.834,-4.174,1
0.126,0.836,-3.812,9
0.248,0.439,-9.676,0
0.124,0.899,-4.114,1
0.0007,0.962,-6.897,8
0.206,0.533,-7.042,10
8.59e-05,0.958,-1.917,10
0.945,0.31,-10.164,9
0.33,0.809,-7.68,1
8.68e-05,0.959,-4.29,8
0.184,0.416,-9.574,10
0.892,0.478,-8.992,0
0.0647,0.57,-7.966,5
0.227,0.508,-12.399,3
0.00214,0.924,-3.895,10
0.835,0.479,-10.785,6
0.055,0.864,-3.341,6
0.799,0.464,-9.126,6
0.0704,0.464,-5.252,6
0.0411,0.828,-6.395,1
0.0247,0.912,-5.618,8
2.54e-05,0.981,-2.232,10
0.000849,0.857,-4.254,9
0.0742,0.799,-8.254,2
0.382,0.463,-5.693,2
0.065,0.428,-10.608,8
0.13,0.746,-9.412,6
0.00131,0.568,-7.182,10
0.123,0.896,-7.168,2
0.00344,0.552,-13.993,6
0.022,0.809,-13.029,10
0.00156,0.706,-2.784,6
0.00041,0.896,-0.885,6
0.625,0.479,-14.201,10
0.00249,0.84,-7.203,6
0.212,0.532,-5.762,2
0.0013,0.674,-6.66,10
0.121,0.53,-9.995,5
0.000173,0.957,-4.715,10
0.0666,0.812,-6.473,1
0.611,0.712,-8.514,6
0.0399,0.616,-10.39,9
0.0164,0.74,-5.926,6
3.45e-05,0.992,-5.391,8
0.0454,0.591,-5.712,10
0.803,0.236,-11.633,7
0.00287,0.941,-4.152,10
0.927,0.356,-8.6,2
0.00225,0.835,-6.128,1
0.00229,0.613,-6.578,2
0.0735,0.648,-8.708,10
0.316,0.43,-9.453,2
0.0162,0.722,-6.073,9
0.00115,0.814,-5.466,1
0.94,0.207,-17.119,1
0.143,0.717,-8.112,9
0.0206,0.671,-13.126,10
0.0335,0.62,-11.766,10
0.000323,0.909,-6.766,10
0.0107,0.695,-7.01,10
0.563,0.594,-12.682,10
0.00188,0.809,-5.051,10
0.0361,0.935,-4.261,6
2.5e-05,0.891,-7.289,8
0.112,0.757,-2.843,9
0.00954,0.901,-6.664,1
7e-05,0.792,-6.37,10
0.179,0.591,-5.387,1
0.0241,0.852,-8.573,1
0.629,0.571,-10.853,0
0.0113,0.969,-6.112,6
0.156,0.702,-6.246,2
0.0781,0.79,-10.237,10
0.0978,0.686,-6.08,10
0.486,0.293,-12.503,10
0.361,0.465,-12.068,0
0.0586,0.774,-5.973,10
4.84e-06,0.922,-6.953,8
0.714,0.313,-15.476,7
0.0666,0.67,-9.373,10
0.000217,0.545,-8.189,10
3.52e-05,0.934,-8.888,10
0.0602,0.914,-3.592,10
0.96,0.1,-13.827,7
0.0569,0.817,-5.692,9
1.33e-05,0.891,-4.507,10
0.488,0.762,-9.49,3
0.00289,0.697,-5.416,10
0.335,0.626,-3.675,9
0.0162,0.722,-6.073,6
0.174,0.605,-6.199,5
0.0522,0.687,-8.967,6
3.38e-05,0.99,-1.858,8
0.8,0.375,-9.15,0
0.00913,0.739,-4.938,10
0.816,0.453,-9.295,9
0.00141,0.926,-5.39,6
0.239,0.608,-6.225,2
0.0771,0.953,-3.539,10
0.0891,0.534,-13.65,10
0.132,0.836,-4.487,6
0.986,0.177,-17.666,7
0.0152,0.729,-4.818,10
0.00078,0.851,-4.287,9
0.168,0.843,-1.854,9
0.984,0.0857,-25.567,7
0.962,0.0863,-15.163,2
0.985,0.0619,-20.494,7
0.000987,0.777,-7.537,1
0.766,0.458,-9.472,9
0.013,0.773,-5.941,6
0.00673,0.855,-4.205,10
1.42e-06,0.866,-4.722,8
0.116,0.706,-8.612,10
5.85e-05,0.982,-3.912,8
0.975,0.0667,-20.758,1
0.000114,0.621,-9.036,10
0.75,0.451,-9.66,6
0.0353,0.601,-8.287,9
0.194,0.809,-7.921,10
0.00442,0.444,-6.772,6
4.36e-05,0.948,-3.951,8
0.00126,0.957,-4.867,8
0.00733,0.875,-5.635,10
0.00425,0.774,-8.412,10
5.25e-05,0.944,-3.924,8
0.988,0.252,-11.058,3
0.119,0.962,-8.995,9
0.937,0.27,-10.673,9
0.00073,0.648,-9.342,6
0.488,0.536,-11.166,10
0.0108,0.867,-4.666,6
1.5e-05,0.937,-5.041,8
0.207,0.576,-6.938,10
0.000123,0.759,-3.842,10
0.993,0.0942,-17.052,7
0.148,0.683,-10.432,2
0.429,0.649,-5.754,6
0.00035,0.788,-6.113,8
0.0264,0.667,-7.61,9
3.23e-06,0.432,-6.299,6
0.42,0.653,-7.085,1
0.548,0.849,-4.892,10
0.00101,0.965,-3.843,10
0.011,0.543,-6.294,6
0.29,0.354,-11.3,10
2.62e-05,0.901,-5.317,8
6.84e-06,0.96,-4.826,8
0.93,0.155,-15.232,7
0.598,0.447,-9.038,0
0.462,0.443,-6.359,9
0.000219,0.898,-3.321,6
0.00112,0.513,-13.203,5
0.0188,0.887,-5.151,9
0.896,0.437,-11.839,2
0.99,0.516,-9.128,3
0.644,0.5,-8.986,2
0.0072,0.926,-4.471,6
0.000411,0.71,-6.215,8
0.126,0.831,-3.213,6
0.0678,0.903,-5.694,10
0.662,0.278,-12.229,2
5.18e-05,0.938,-4.9,6
0.896,0.268,-14.826,7
0.51,0.316,-9.381,9
0.593,0.608,-8.82,6
0.479,0.599,-7.293,0
0.0244,0.665,-5.424,10
3.47e-05,0.923,-5.288,1
0.112,0.645,-5.356,10
0.00202,0.88,-4.02,6
0.425,0.451,-8.292,9
0.0368,0.816,-10.778,10
0.00389,0.776,-8.873,6
0.0642,0.875,-6.717,6
0.0405,0.326,-13.065,2
0.0188,0.815,-6.972,6
0.0571,0.722,-7.3,10
0.0995,0.592,-10.397,1
0.0339,0.871,-5.214,6
0.3,0.783,-6.504,6
0.194,0.775,-7.147,10
0.555,0.584,-6.826,0
0.00505,0.758,-6.855,6
0.00449,0.95,-2.993,10
0.611,0.359,-11.148,8
0.00112,0.576,-7.963,10
0.000307,0.713,-3.64,10
0.268,0.523,-7.845,10
0.0109,0.777,-8.671,10
0.239,0.515,-12.034,1
0.353,0.893,-10.854,2
0.000612,0.965,-4.335,8
0.0488,0.742,-6.886,1
0.853,0.547,-9.189,3
0.195,0.118,-22.751,7
4.93e-05,0.867,-4.538,10
0.0383,0.448,-13.62,9
0.681,0.464,-8.166,9
0.656,0.482,-7.607,6
0.0497,0.86,-4.283,6
0.303,0.683,-8.079,10
0.762,0.418,-9.218,7
0.0664,0.736,-5.525,2
0.392,0.667,-6.293,6
0.273,0.35,-12.52,9
0.0574,0.552,-8.925,6
0.0681,0.751,-10.184,10
0.122,0.669,-7.797,6
0.0783,0.434,-14.918,10
0.0434,0.754,-8.26,0
0.0232,0.723,-6.049,1
0.104,0.607,-8.02,6
3.72e-05,0.98,-5.421,8
2.91e-05,0.923,-4.636,1
0.00033,0.798,-7.078,6
0.0304,0.85,-3.052,5
0.00258,0.885,-4.296,8
3.64e-05,0.982,-9.38,8
3.23e-06,0.926,-5.666,6
0.318,0.613,-7.343,0
0.0509,0.67,-7.135,10
0.128,0.731,-7.25,6
0.0568,0.634,-11.24,10
0.034,0.807,-7.062,10
0.748,0.442,-10.94,6
0.229,0.669,-5.827,9
0.000172,0.95,-2.93,8
0.00579,0.81,-5.689,10
0.00325,0.764,-6.454,10
0.0927,0.622,-5.535,4
0.242,0.473,-8.375,10
0.0179,0.616,-10.415,2
0.965,0.393,-11.949,2
0.0304,0.548,-8.193,5
0.000904,0.972,-3.624,10
0.826,0.382,-11.035,9
8.57e-06,0.928,-5.885,10
0.335,0.853,-3.867,6
0.0833,0.657,-8.556,10
0.00306,0.982,-3.979,10
0.0324,0.734,-5.526,9
0.013,0.888,-4.807,10
0.0496,0.564,-7.34,2
0.386,0.648,-8.515,6
0.00101,0.906,-3.354,10
0.000975,0.916,-6.788,1
0.577,0.902,-3.88,10
0.849,0.487,-4.125,9
0.979,0.0017,-30.124,6
0.0516,0.772,-7.537,5
0.724,0.817,-5.07,9
0.00128,0.983,-6.566,8
0.00305,0.573,-8.137,2
0.0511,0.743,-10.117,6
0.229,0.666,-9.743,10
0.000316,0.891,-5.349,10
5.99e-05,0.881,-5.541,1
0.311,0.844,-7.486,9
1.68e-05,0.854,-6.645,8
0.247,0.623,-6.253,1
0.00832,0.855,-8.339,5
0.209,0.752,-5.776,9
0.166,0.937,-6.284,10
6.05e-05,0.931,-4.924,8
0.497,0.637,-8.368,9
0.00391,0.614,-4.165,9
0.000288,0.761,-6.309,10
0.0641,0.824,-7.832,2
0.00204,0.667,-8.977,10
0.551,0.912,-6.13,10
0.803,0.455,-11.673,2
0.000486,0.94,-5.692,10
0.533,0.844,-6.174,9
0.0704,0.521,-11.746,6
0.96,0.123,-21.152,7
0.71,0.449,-10.136,6
0.0355,0.926,-5.361,6
0.549,0.569,-13.76,10
4.78e-05,0.777,-6.185,6
0.134,0.826,-5.691,9
0.778,0.697,-9.57,5
0.00333,0.686,-7.127,10
0.00184,0.908,-4.019,10
0.0841,0.396,-9.348,9
0.0666,0.812,-6.473,6
0.178,0.682,-7.833,10
0.0102,0.647,-11.024,8
3.54e-05,0.955,-6.291,10
0.522,0.191,-14.977,2
0.769,0.809,-7.988,3
0.0069,0.471,-13.404,6
0.0813,0.458,-11.491,9
3.35e-05,0.605,-8.764,8
0.118,0.681,-4.652,2
0.00216,0.929,-5.17,6
0.255,0.502,-7.135,1
0.000541,0.796,-5.436,1
0.515,0.349,-15.027,2
5.33e-06,0.958,-6.602,1
0.000409,0.663,-8.821,1
0.0309,0.614,-6.976,6
0.00635,0.804,-8.478,10
0.00188,0.83,-10.65,2
0.874,0.21,-16.945,6
0.0106,0.925,-4.157,1
0.585,0.479,-8.483,2
0.0154,0.878,-5.09,10
0.768,0.49,-4.736,9
0.00706,0.804,-6.929,2
0.00337,0.555,-5.817,5
0.968,0.399,-7.673,3
0.0156,0.973,-4.111,10
0.00471,0.984,-3.071,8
0.0066,0.759,-8.927,9
0.682,0.515,-10.005,6
0.121,0.768,-9.997,10
0.00629,0.904,-6.297,8
0.203,0.72,-11.742,3
0.118,0.46,-13.222,10
0.00189,0.803,-6.971,6
0.807,0.212,-15.718,7
0.118,0.764,-8.241,0
0.0418,0.852,-5.752,2
0.671,0.413,-11.052,5
0.288,0.548,-7.703,10
5.28e-05,0.872,-5.877,10
0.00315,0.919,-2.497,1
0.547,0.546,-9.305,0
0.112,0.736,-7.594,10
0.00918,0.562,-11.215,10
0.00158,0.894,-4.671,1
0.00929,0.886,-3.314,8
2.38e-05,0.943,-7.119,8
0.00576,0.696,-7.117,5
0.149,0.66,-8.17,6
0.111,0.683,-4.621,2
0.0142,0.656,-11.192,9
0.0149,0.691,-7.003,10
0.943,0.247,-10.454,9
0.0673,0.707,-7.242,10
0.0965,0.623,-7.383,6
0.0572,0.755,-7.64,6
0.621,0.525,-13.084,10
0.034,0.481,-10.17,6
0.00623,0.808,-7.116,2
0.953,0.338,-11.33,6
0.000706,0.965,-3.245,8
4.34e-06,0.996,-2.738,8
0.000847,0.974,-5.784,6
0.0931,0.626,-11.287,6
0.521,0.597,-8.669,6
0.189,0.762,-8.199,10
0.00191,0.666,-7.244,8
0.208,0.573,-7.085,5
0.000395,0.954,-4.276,8
0.712,0.648,-7.638,5
0.0198,0.902,-3.822,6
0.00104,0.877,-6.253,10
0.814,0.0862,-17.696,10
0.477,0.576,-8.315,6
0.448,0.464,-9.119,2
0.0125,0.783,-10.671,8
0.484,0.515,-9.314,8
2.58e-05,0.975,-3.861,10
0.137,0.643,-5.737,9
0.00969,0.788,-6.198,9
7.8e-05,0.837,-6.927,10
0.00033,0.798,-7.078,1
2.61e-05,0.974,-3.211,8
0.932,0.104,-21.265,7
2.71e-05,0.717,-9.439,8
0.0268,0.47,-15.561,6
0.95,0.157,-18.141,6
0.0176,0.515,-6.242,6
0.929,0.219,-13.53,7
0.0459,0.669,-7.46,2
0.0931,0.626,-11.287,10
0.00533,0.852,-7.449,8
0.0668,0.799,-10.119,6
0.000471,0.878,-4.341,8
0.11,0.465,-13.564,10
0.0516,0.615,-7.971,9
0.813,0.31,-10.547,9
0.491,0.389,-8.877,9
0.388,0.281,-7.634,10
0.751,0.176,-15.763,10
0.000242,0.728,-4.92,10
0.00344,0.673,-7.67,8
0.0409,0.694,-9.496,6
0.0265,0.923,-5.217,10
0.308,0.684,-5.55,9
0.476,0.516,-5.977,5
0.00327,0.903,-3.173,10
0.257,0.791,-11.879,2
8.02e-05,0.552,-10.503,1
0.0174,0.997,-3.877,2
0.528,0.819,-5.046,6
0.0393,0.449,-15.639,6
0.102,0.743,-6.496,9
0.0252,0.735,-6.522,10
0.989,0.131,-13.945,7
0.75,0.488,-10.95,6
0.000406,0.85,-7.759,8
0.0579,0.808,-13.407,1
0.0669,0.686,-6.321,10
0.579,0.453,-7.336,0
0.138,0.472,-9.199,2
0.0192,0.876,-6.504,6
0.0163,0.989,-3.299,10
0.00242,0.842,-5.883,1
0.889,0.52,-12.996,2
0.135,0.826,-5.144,6
2.93e-05,0.968,-2.544,8
0.195,0.754,-3.875,10
0.331,0.646,-8.306,2
0.0339,0.461,-10.009,10
0.994,0.22,-15.902,2
0.0282,0.916,-4.676,8
0.955,0.216,-11.41,9
0.000879,0.735,-5.502,1
0.00531,0.679,-8.924,6
0.00128,0.963,-4.671,8
5.52e-05,0.821,-5.965,8
0.195,0.695,-7.656,6
0.00015,0.913,-9.152,10
0.113,0.395,-4.749,9
0.0228,0.879,-6.6,10
0.882,0.153,-10.654,9
0.0857,0.804,-3.886,10
0.993,0.0506,-19.254,7
0.0227,0.378,-12.876,8
0.00836,0.705,-6.679,1
0.0131,0.645,-5.986,9
0.479,0.696,-5.297,2
0.916,0.14,-13.478,3
0.235,0.828,-6.686,10
0.613,0.528,-8.033,9
0.000209,0.725,-5.809,10
0.403,0.455,-8.856,6
0.536,0.836,-6.219,10
2.43e-05,0.967,-1.721,8
0.0106,0.581,-10.344,10
1.23e-05,0.97,-2.684,8
0.519,0.574,-5.602,5
0.000718,0.973,-5.917,10
0.136,0.798,-5.589,1
0.000785,0.825,-6.711,10
0.384,0.847,-1.79,5
0.027,0.399,-10.328,10
1.46e-05,0.943,-4.483,8
0.133,0.73,-7.833,10
0.000454,0.988,-1.986,8
0.824,0.342,-12.199,6
4.67e-06,0.827,-6.83,8
0.189,0.86,-10.802,3
0.0726,0.767,-6.291,8
0.794,0.468,-8.959,1
0.00182,0.757,-10.814,1
0.639,0.434,-14.17,2
0.000449,0.824,-5.33,6
0.909,0.057,-24.249,2
0.824,0.561,-7.491,2
0.0136,0.868,-7.879,10
0.148,0.976,-4.585,2
0.00245,0.76,-4.798,1
0.658,0.704,-8.159,6
0.000321,0.992,-1.846,8
6.36e-06,0.969,-7.105,8
0.0184,0.498,-8.768,0
0.386,0.926,-5.156,10
0.517,0.907,-8.694,5
0.929,0.245,-10.208,3
0.0126,0.979,-4.192,8
0.0146,0.832,-5.603,10
0.841,0.808,-8.979,3
0.625,0.716,-5.13,10
0.000559,0.825,-5.343,10
0.193,0.721,-6.243,1
0.00115,0.947,-2.652,8
0.354,0.576,-14.15,0
0.000324,0.949,-4.367,10
0.144,0.841,-4.374,2
0.00119,0.792,-9.152,10
0.835,0.484,-6.0,9
0.0666,0.79,-6.086,9
0.013,0.932,-10.068,1
0.814,0.558,-8.002,10
0.769,0.329,-14.475,6
0.322,0.635,-11.872,2
0.000108,0.946,-2.287,6
0.738,0.46,-7.147,2
0.0848,0.728,-7.253,10
0.0891,0.883,-3.348,10
0.925,0.169,-16.415,7
0.00878,0.889,-7.038,1
0.759,0.204,-16.074,7
0.0969,0.78,-11.26,10
0.0698,0.693,-8.279,2
0.937,0.121,-20.006,10
0.00026,0.698,-7.214,0
0.0812,0.731,-9.178,10
0.000433,0.762,-6.516,1
0.00229,0.962,-5.284,1
0.826,0.894,-5.028,3
0.958,0.215,-10.49,8
0.000446,0.917,-3.055,10
0.89,0.11,-15.049,9
0.119,0.582,-6.778,4
0.000221,0.933,-4.371,10
0.000711,0.782,-6.944,6
0.048,0.685,-11.596,6
0.00151,0.833,-11.343,3
0.979,0.111,-14.403,7
0.0184,0.949,-4.624,10
0.43,0.547,-9.021,6
0.00215,0.682,-9.066,10
0.278,0.726,-9.894,1
0.000727,0.94,-3.325,8
0.0286,0.726,-3.935,10
0.000457,0.973,-4.818,8
0.0883,0.687,-14.263,6
4.52e-05,0.741,-6.192,10
0.981,0.122,-16.629,7
0.0728,0.621,-12.605,8
0.00148,0.863,-4.941,8
5.15e-05,0.833,-7.031,10
0.952,0.255,-13.243,7
0.00143,0.744,-10.153,10
0.0361,0.926,-4.579,9
0.00302,0.942,-1.574,6
0.00132,0.811,-4.17,9
0.000105,0.852,-7.491,8
0.804,0.456,-9.745,2
0.641,0.596,-10.289,5
0.931,0.111,-13.805,2
0.382,0.507,-13.832,10
0.0256,0.867,-4.235,1
0.104,0.577,-6.766,9
0.111,0.617,-8.017,10
0.559,0.497,-8.211,9
0.0321,0.828,-6.565,5
0.00107,0.837,-3.113,10
6.12e-05,0.937,-3.978,8
0.698,0.43,-8.036,9
0.843,0.142,-23.455,10
0.587,0.552,-12.308,10
0.116,0.922,-4.842,9
0.108,0.647,-12.878,10
0.00755,0.691,-4.936,5
0.000133,0.858,-5.466,10
0.446,0.392,-15.504,7
0.374,0.684,-7.495,6
0.0104,0.97,1.342,6
0.000285,0.716,-8.656,10
0.0686,0.818,-11.535,6
0.00861,0.822,-7.434,6
0.000825,0.783,-4.967,10
0.451,0.395,-12.094,10
0.221,0.872,-8.929,10
0.0188,0.946,-4.996,2
0.995,0.492,-11.279,3
0.284,0.488,-7.68,9
0.168,0.511,-7.143,2
0.000861,0.85,-4.86,10
0.0119,0.768,-5.991,9
1.66e-05,0.962,-3.139,6
0.0218,0.813,-3.978,10
3.24e-05,0.756,-4.275,6
0.0586,0.806,-6.153,6
0.0182,0.931,-4.957,9
0.804,0.289,-11.734,2
0.0476,0.815,-3.915,6
0.147,0.707,-8.815,1
0.0301,0.624,-6.733,8
0.992,0.116,-17.117,7
0.000855,0.948,-5.542,10
0.579,0.693,-8.755,2
0.00455,0.471,-7.052,8
0.0849,0.442,-8.788,2
0.767,0.424,-10.356,3
0.0126,0.216,-17.952,2
0.00118,0.778,-6.566,10
0.0945,0.663,-9.068,10
0.0196,0.664,-11.766,10
0.0161,0.741,-8.371,6
0.00574,0.779,-8.334,1
0.00543,0.797,-7.627,6
0.0757,0.822,-5.039,2
0.582,0.462,-7.029,10
0.00322,0.662,-4.041,1
0.00799,0.789,-6.384,10
0.0103,0.658,-5.552,1
0.000153,0.875,-3.798,10
0.00157,0.96,-4.465,9
1.97e-05,0.95,-5.612,8
0.0598,0.578,-14.171,10
0.259,0.291,-14.738,10
0.00655,0.948,-3.14,10
0.00242,0.815,-7.256,5
0.0001,0.882,-8.394,8
0.00926,0.944,-3.665,10
0.0383,0.82,-10.746,10
0.93,0.311,-11.959,2
0.0289,0.545,-9.549,6
0.352,0.796,-7.536,2
0.0107,0.48,-14.936,10
0.0168,0.572,-8.031,6
0.458,0.404,-8.188,1
0.00019,0.847,-7.002,6
0.264,0.902,-9.775,10
0.831,0.024,-28.353,8
0.0136,0.698,-10.468,6
0.0609,0.893,-6.149,6
2.29e-05,0.958,-6.041,8
0.31,0.331,-14.884,10
0.146,0.598,-7.496,10
0.00163,0.752,-5.414,10
0.139,0.674,-8.193,9
2.89e-06,0.918,-4.654,8
0.256,0.331,-14.677,10
0.907,0.215,-10.33,9
0.167,0.511,-7.844,9
0.875,0.631,-7.876,9
0.000719,0.953,-3.632,1
0.00935,0.878,-4.863,10
0.169,0.716,-6.782,2
0.00495,0.782,-4.831,6
0.0813,0.707,-7.747,6
0.527,0.297,-10.029,0
0.0312,0.772,-9.677,10
0.893,0.222,-20.901,10
0.0395,0.663,-7.637,1
0.796,0.454,-12.44,4
0.00392,0.739,-7.383,8
0.77,0.424,-8.736,1
0.000594,0.953,-6.674,8
6.64e-05,0.887,-5.11,10
0.000109,0.909,-7.644,10
0.687,0.506,-9.046,0
0.00982,0.948,-5.193,10
0.53,0.542,-10.506,10
0.000415,0.661,-7.293,8
3.43e-05,0.824,-3.857,10
1.43e-06,0.86,-7.689,8
0.456,0.545,-8.913,2
0.717,0.263,-12.264,9
0.106,0.494,-12.242,6
0.0665,0.599,-2.135,8
0.699,0.534,-7.535,2
0.000162,0.816,-10.043,8
0.00403,0.851,-13.84,8
0.0261,0.777,-4.81,9
3.61e-05,0.972,-5.191,8
0.984,0.087,-17.131,7
0.938,0.485,-12.875,3
0.134,0.793,-6.004,10
0.0893,0.72,-6.195,6
0.00164,0.869,-4.09,9
0.0769,0.737,-9.31,1
0.914,0.0993,-20.567,10
5.17e-05,0.942,-7.219,10
0.00162,0.968,-4.482,8
0.000296,0.854,-4.93,10
0.473,0.816,-6.125,7
1.36e-05,0.779,-8.298,8
0.849,0.295,-11.052,2
0.108,0.728,-6.983,5
0.466,0.541,-11.89,2
0.313,0.724,-8.367,10
0.103,0.974,-2.261,9
0.0861,0.575,-8.325,6
0.961,0.283,-13.333,2
0.00132,0.627,-9.7,10
0.0822,0.82,-7.03,10
0.023,0.779,-9.933,10
0.193,0.575,-7.948,0
0.677,0.377,-8.518,10
0.0179,0.878,-9.293,10
0.612,0.343,-11.318,0
0.904,0.249,-11.397,0
0.385,0.637,-8.136,0
2.92e-05,0.905,-4.612,1
0.00881,0.851,-3.47,10
0.00701,0.849,-4.444,8
0.000103,0.949,-3.521,10
0.0327,0.744,-5.465,10
0.000225,0.923,-11.316,8
0.926,0.17,-12.041,7
0.243,0.41,-8.804,6
0.00024,0.896,-5.368,8
3.36e-05,0.839,-9.63,10
0.265,0.648,-6.942,9
0.0208,0.513,-13.034,10
0.00161,0.694,-9.315,5
0.0663,0.44,-9.951,6
0.00078,0.823,-3.327,10
0.792,0.367,-9.168,10
0.000604,0.668,-8.89,6
0.00779,0.66,-6.682,9
0.00116,0.888,-4.404,1
0.00569,0.718,-7.501,10
0.77,0.378,-10.398,9
0.0003,0.857,-7.067,10
0.821,0.522,-12.304,6
0.236,0.389,-9.532,6
0.013,0.675,-6.649,8
0.99,0.00626,-35.154,7
0.586,0.545,-14.043,1
0.812,0.247,-11.551,6
0.252,0.678,-4.445,1
0.0014,0.912,-3.881,10
0.000111,0.907,-4.478,8
0.0155,0.696,-12.739,10
0.392,0.511,-10.084,6
0.00853,0.988,-2.119,6
1.64e-05,0.9,-4.195,10
0.219,0.73,-5.69,2
0.0115,0.95,-4.115,2
0.899,0.377,-8.907,2
0.00573,0.921,-6.236,10
0.0494,0.541,-9.348,6
0.56,0.834,-5.982,0
0.989,0.133,-15.152,7
0.0495,0.872,-2.553,10
0.191,0.532,-9.171,1
0.00239,0.661,-7.227,10
0.00338,0.547,-9.527,6
0.987,0.0757,-12.798,2
0.0716,0.565,-9.43,9
1.77e-05,0.836,-7.637,6
0.488,0.788,-3.722,2
0.265,0.72,-6.405,6
0.312,0.66,-7.372,0
0.0212,0.721,-7.811,9
1.72e-05,0.946,-5.04,8
0.105,0.575,-7.358,2
0.0223,0.855,-3.348,10
0.00749,0.948,-5.623,8
0.000133,0.884,-4.313,10
0.515,0.676,-9.954,6
0.0301,0.98,-3.463,5
1.47e-05,0.994,-4.243,8
0.0208,0.573,-8.073,6
0.567,0.382,-9.56,1
0.0459,0.758,-6.237,8
0.695,0.537,-8.532,9
0.0185,0.971,-2.285,10
0.00313,0.675,-7.813,10
0.00143,0.92,-5.673,8
0.372,0.695,-5.116,10
0.00105,0.95,-4.918,10
0.296,0.328,-12.158,10
0.0301,0.624,-6.733,10
0.000416,0.975,-4.518,10
2.85e-05,0.973,-3.94,10
0.328,0.741,-6.628,9
4.18e-05,0.757,-8.511,6
0.01,0.82,-5.656,10
0.000148,0.981,-6.456,8
0.819,0.296,-9.589,0
0.131,0.744,-8.72,10
0.0114,0.578,-8.745,1
0.694,0.461,-10.233,1
0.0135,0.736,-7.64,6
